#FileType: Geant4 XSECTSPY DATA
#PhysicsList: QGSP_BIC_HP_EMZ
#ParticleName: neutron
#ParticleCode: 2112
#ParticleMass[MeV/c^2]: 939.565
#ParticleCharge: 0.000000
#Material: epoxyGd2O3_09_01
#MaterialDensity [g/cm3]: 1.8027
#MaterialTemperature [K]: 293.15
#MaterialPressure [bar]: 1.01325
#MaterialAverageAtomicWeight [amu]: 7.62493
#NAtomsPerVolume [1/cm3]: 1.42377e+23
#ConvertXSectBarnToMeanFreePathMilliMeter: 70.2363
#EnergyUnit: eV
#XSectUnit: barn
#Process 0: hadElastic
4.07380277804e-09 29864.5289907
4.12097519097e-09 29298.6912064
4.1686938347e-09 29087.1638034
4.21696503429e-09 29164.2010518
4.26579518802e-09 29244.0756683
4.31519076828e-09 28642.1234833
4.3651583224e-09 28304.1059871
4.41570447353e-09 28846.0147448
4.46683592151e-09 28313.8805538
4.51855944375e-09 28192.285188
4.57088189615e-09 28436.4957024
4.62381021399e-09 27936.3265797
4.67735141287e-09 27589.6570426
4.73151258962e-09 27787.1348675
4.78630092323e-09 27091.7936975
4.84172367584e-09 27061.4104773
4.89778819369e-09 26832.4473839
4.95450190805e-09 26838.6434632
5.01187233627e-09 26696.5989917
5.06990708275e-09 26600.1521545
5.12861383991e-09 26192.6362678
5.18800038929e-09 25748.3414588
5.2480746025e-09 25770.7144298
5.30884444231e-09 26280.8321648
5.3703179637e-09 25682.8312133
5.43250331493e-09 25331.0360892
5.49540873858e-09 25393.7030083
5.55904257271e-09 25609.5177638
5.62341325191e-09 25210.7591664
5.68852930844e-09 24728.2998948
5.75439937337e-09 25005.1826662
5.82103217771e-09 25125.4133135
5.88843655356e-09 24565.4342081
5.95662143529e-09 24528.7127958
6.02559586075e-09 24092.2181711
6.0953689724e-09 24133.5782729
6.16595001862e-09 24015.0919983
6.23734835483e-09 23884.9706848
6.3095734448e-09 23611.9034827
6.38263486191e-09 23763.1542393
6.45654229035e-09 23467.2683361
6.53130552648e-09 23456.4522155
6.60693448008e-09 23418.9016155
6.68343917569e-09 23485.5355945
6.76082975392e-09 23260.6160044
6.83911647282e-09 22666.5141096
6.91830970919e-09 22837.4215424
6.99841996002e-09 22343.1255198
7.07945784384e-09 22328.1693334
7.16143410213e-09 22425.0336551
7.24435960075e-09 22046.1159988
7.32824533139e-09 21854.7673017
7.41310241301e-09 22034.9825382
7.49894209333e-09 21972.7257206
7.58577575029e-09 21564.4869359
7.67361489362e-09 21232.5508955
7.76247116629e-09 21853.3305759
7.8523563461e-09 21076.4259394
7.94328234725e-09 21134.7152654
8.03526122186e-09 21087.3926395
8.12830516164e-09 20670.3021912
8.22242649947e-09 20753.7857684
8.31763771103e-09 20462.5007127
8.41395141645e-09 20542.9362675
8.51138038203e-09 20283.0379817
8.60993752185e-09 20397.2058007
8.70963589956e-09 20320.0980342
8.81048873008e-09 20015.8816256
8.91250938134e-09 20117.6759098
9.01571137606e-09 20085.1431866
9.12010839356e-09 19926.001328
9.22571427155e-09 19823.7112563
9.33254300797e-09 19587.5139414
9.44060876286e-09 19580.4810874
9.54992586022e-09 19254.5183789
9.6605087899e-09 19174.4212718
9.77237220956e-09 19215.8385982
9.88553094657e-09 19231.6186852
1e-08 18886.6345007
1.01157945426e-08 19159.1749619
1.02329299228e-08 18929.3093821
1.03514216668e-08 18757.4367988
1.04712854805e-08 18397.5736703
1.05925372518e-08 18368.9706325
1.07151930524e-08 18393.1618265
1.08392691402e-08 18078.7616733
1.09647819614e-08 18054.8335803
1.10917481526e-08 17835.1773539
1.1220184543e-08 18113.1234362
1.13501081567e-08 17779.7027979
1.1481536215e-08 17615.4642661
1.16144861384e-08 17515.8176074
1.17489755494e-08 17566.9384081
1.18850222744e-08 17451.115981
1.20226443462e-08 17457.1486964
1.21618600065e-08 17181.0718279
1.23026877081e-08 17237.3356466
1.24451461177e-08 17000.6268814
1.25892541179e-08 17032.763933
1.27350308102e-08 16629.8604271
1.28824955169e-08 16583.6739746
1.30316677845e-08 16414.9089012
1.31825673856e-08 16390.4535374
1.33352143216e-08 16394.7267726
1.34896288259e-08 16321.9962117
1.36458313659e-08 16556.2322731
1.3803842646e-08 15967.5069061
1.39636836106e-08 15986.3673915
1.41253754462e-08 15969.4620232
1.42889395851e-08 15816.9956609
1.44543977075e-08 15784.9598008
1.46217717446e-08 15563.8789438
1.47910838817e-08 15718.8179318
1.49623565609e-08 15551.0398075
1.51356124844e-08 15350.4804063
1.53108746168e-08 15166.9844406
1.54881661891e-08 15420.696931
1.56675107011e-08 15260.6024274
1.58489319246e-08 14815.6270724
1.60324539069e-08 14941.2858112
1.62181009736e-08 15159.7453501
1.6405897732e-08 14812.652482
1.65958690744e-08 14671.5560091
1.67880401812e-08 14599.0391423
1.69824365246e-08 14579.7959588
1.71790838716e-08 14532.1206972
1.73780082875e-08 14493.7554257
1.75792361396e-08 14313.4894434
1.77827941004e-08 14154.9444786
1.79887091513e-08 13852.0401007
1.81970085861e-08 14023.5468669
1.84077200147e-08 13764.1525958
1.86208713666e-08 13780.9432901
1.88364908949e-08 14019.2571414
1.90546071796e-08 13882.0234325
1.92752491319e-08 13871.971754
1.94984459976e-08 13493.4931693
1.97242273612e-08 13309.3258331
1.99526231497e-08 13327.7804513
2.01836636368e-08 13278.3175508
2.04173794467e-08 13338.7486953
2.06538015581e-08 13321.2130758
2.08929613085e-08 13004.6563717
2.11348903984e-08 12995.6316499
2.1379620895e-08 12802.6755606
2.16271852373e-08 12783.9195799
2.18776162395e-08 12845.0553103
2.21309470961e-08 12755.4521616
2.23872113857e-08 12533.1387374
2.26464430759e-08 12355.8058013
2.29086765277e-08 12591.7863596
2.31739464997e-08 12541.8110007
2.34422881532e-08 12219.385514
2.37137370566e-08 12380.871729
2.39883291902e-08 12224.7656009
2.42661009508e-08 12035.6783264
2.45470891569e-08 12011.4213434
2.4831331053e-08 11774.9584506
2.51188643151e-08 11768.7197738
2.54097270555e-08 11801.1904194
2.57039578277e-08 11736.7269604
2.60015956317e-08 11790.8858749
2.6302679919e-08 11569.6486606
2.6607250598e-08 11581.7755136
2.69153480393e-08 11680.4099176
2.72270130808e-08 11397.6652187
2.75422870334e-08 11505.9118242
2.78612116863e-08 11366.3535602
2.81838293127e-08 11381.8245191
2.8510182675e-08 11311.8080404
2.88403150313e-08 11209.075283
2.917427014e-08 11176.1106773
2.95120922667e-08 10824.2932806
2.98538261892e-08 11036.2063857
3.0199517204e-08 10844.4818468
3.05492111322e-08 10871.92374
3.09029543251e-08 10704.7908419
3.12607936712e-08 10802.5691316
3.16227766017e-08 10675.9354427
3.19889510969e-08 10522.2911115
3.2359365693e-08 10650.3111483
3.27340694879e-08 10553.154862
3.31131121483e-08 10497.1382683
3.34965439158e-08 10180.9450741
3.38844156139e-08 10290.1974881
3.42767786547e-08 10275.2994518
3.46736850453e-08 10058.0557803
3.50751873953e-08 10067.0367932
3.54813389234e-08 10212.8942549
3.58921934645e-08 10041.2091401
3.6307805477e-08 9885.79917035
3.67282300498e-08 9927.61884329
3.71535229097e-08 9707.53326034
3.75837404289e-08 9773.95335567
3.80189396321e-08 9731.4312074
3.84591782045e-08 9692.46889775
3.89045144994e-08 9693.01962597
3.93550075456e-08 9344.41291083
3.98107170554e-08 9407.31012337
4.02717034326e-08 9406.04797733
4.07380277804e-08 9378.96009053
4.12097519097e-08 9256.76029229
4.1686938347e-08 9318.96997268
4.21696503429e-08 9268.09707558
4.26579518802e-08 9337.32297174
4.31519076828e-08 9082.1985562
4.3651583224e-08 9240.22587826
4.41570447353e-08 8903.4268318
4.46683592151e-08 9140.54015909
4.51855944375e-08 8909.73335997
4.57088189615e-08 8764.69130153
4.62381021399e-08 8855.03039561
4.67735141287e-08 8776.09561
4.73151258962e-08 8811.69860845
4.78630092323e-08 8662.84017937
4.84172367584e-08 8603.04864372
4.89778819369e-08 8660.57838237
4.95450190805e-08 8477.38969871
5.01187233627e-08 8519.11787881
5.06990708275e-08 8509.62417065
5.12861383992e-08 8338.56198048
5.18800038929e-08 8304.38371079
5.2480746025e-08 8328.15930354
5.30884444231e-08 8194.28131013
5.3703179637e-08 8087.17166206
5.43250331493e-08 8170.66767227
5.49540873858e-08 8049.90454981
5.55904257271e-08 8014.67305216
5.62341325191e-08 7981.3031506
5.68852930844e-08 7953.91961404
5.75439937337e-08 7809.77516906
5.82103217771e-08 7936.12125303
5.88843655356e-08 7755.30279875
5.95662143529e-08 7777.1207807
6.02559586075e-08 7767.63199525
6.0953689724e-08 7769.59614368
6.16595001862e-08 7612.3356686
6.23734835483e-08 7643.24045582
6.3095734448e-08 7580.84116193
6.38263486191e-08 7484.86803977
6.45654229035e-08 7475.40477115
6.53130552648e-08 7424.77926999
6.60693448008e-08 7416.62887404
6.68343917569e-08 7275.25839484
6.76082975392e-08 7250.04691602
6.83911647282e-08 7132.88072954
6.91830970919e-08 7116.56087987
6.99841996002e-08 7285.15205299
7.07945784384e-08 7074.59546266
7.16143410213e-08 7106.25583532
7.24435960075e-08 7005.05201045
7.32824533139e-08 7082.39469944
7.41310241301e-08 7035.78881945
7.49894209333e-08 6897.26502937
7.58577575029e-08 6797.50263937
7.67361489362e-08 6955.49778002
7.76247116629e-08 6828.75527217
7.8523563461e-08 6788.96260525
7.94328234725e-08 6701.91925475
8.03526122186e-08 6680.3841018
8.12830516164e-08 6686.13816029
8.22242649947e-08 6545.68369025
8.31763771103e-08 6479.99205278
8.41395141645e-08 6511.059938
8.51138038203e-08 6490.068258
8.60993752185e-08 6542.88496301
8.70963589956e-08 6482.87366489
8.81048873008e-08 6293.31936569
8.91250938134e-08 6188.07330442
9.01571137606e-08 6311.2000929
9.12010839356e-08 6275.42321943
9.22571427155e-08 6203.76084576
9.33254300797e-08 6164.45755143
9.44060876286e-08 6149.21193775
9.54992586022e-08 6058.75729089
9.6605087899e-08 6115.87143041
9.77237220956e-08 6094.09513757
9.88553094657e-08 5933.4077201
1e-07 6003.17619273
1.01157945426e-07 5869.77250708
1.02329299228e-07 5888.50264977
1.03514216668e-07 5888.72598047
1.04712854805e-07 5938.44611386
1.05925372518e-07 5855.93329491
1.07151930524e-07 5844.79215902
1.08392691402e-07 5744.8757608
1.09647819614e-07 5746.00110305
1.10917481526e-07 5682.8298717
1.1220184543e-07 5590.28532257
1.13501081567e-07 5672.10360221
1.1481536215e-07 5596.98807718
1.16144861384e-07 5591.23663077
1.17489755494e-07 5547.52767709
1.18850222744e-07 5495.32947152
1.20226443462e-07 5549.15874323
1.21618600065e-07 5399.37364526
1.23026877081e-07 5387.33952005
1.24451461177e-07 5373.16661279
1.25892541179e-07 5455.51097189
1.27350308102e-07 5422.24298225
1.28824955169e-07 5309.068257
1.30316677845e-07 5211.81685658
1.31825673856e-07 5236.51719169
1.33352143216e-07 5155.16403997
1.34896288259e-07 5191.0667075
1.36458313659e-07 5126.28331395
1.3803842646e-07 5068.66501775
1.39636836106e-07 5105.4861125
1.41253754462e-07 5012.59767231
1.42889395851e-07 4987.51996615
1.44543977075e-07 4948.89846619
1.46217717446e-07 4966.73608076
1.47910838817e-07 5007.09894908
1.49623565609e-07 4903.20958261
1.51356124844e-07 4872.56360964
1.53108746168e-07 4769.55488397
1.54881661891e-07 4833.97626449
1.56675107011e-07 4823.99727288
1.58489319246e-07 4751.22686188
1.60324539069e-07 4743.28507883
1.62181009736e-07 4793.61939372
1.6405897732e-07 4651.37266936
1.65958690744e-07 4667.17570574
1.67880401812e-07 4643.9392022
1.69824365246e-07 4588.82577836
1.71790838716e-07 4501.65674422
1.73780082875e-07 4542.94833928
1.75792361396e-07 4521.51317683
1.77827941004e-07 4506.51181928
1.79887091513e-07 4503.99276743
1.81970085861e-07 4441.14926308
1.84077200147e-07 4439.99779457
1.86208713666e-07 4357.52368112
1.88364908949e-07 4323.81115218
1.90546071796e-07 4327.51964
1.92752491319e-07 4346.07071517
1.94984459976e-07 4327.63025037
1.97242273612e-07 4295.48210694
1.99526231497e-07 4254.459876
2.01836636368e-07 4239.34004928
2.04173794467e-07 4185.3470853
2.06538015581e-07 4207.08707059
2.08929613085e-07 4145.86667675
2.11348903984e-07 4095.4320943
2.1379620895e-07 4109.92342551
2.16271852373e-07 4017.23376333
2.18776162395e-07 4031.99830639
2.21309470961e-07 4059.82223908
2.23872113857e-07 4040.74010391
2.26464430759e-07 4024.42552969
2.29086765277e-07 3967.55505866
2.31739464997e-07 3871.4480328
2.34422881532e-07 3949.91830054
2.37137370566e-07 3831.17947083
2.39883291902e-07 3917.02533549
2.42661009508e-07 3834.74689528
2.45470891569e-07 3782.16827856
2.4831331053e-07 3734.00960921
2.51188643151e-07 3785.01422176
2.54097270555e-07 3726.25642423
2.57039578277e-07 3717.84454711
2.60015956317e-07 3697.29215589
2.6302679919e-07 3689.50527606
2.6607250598e-07 3629.97560807
2.69153480393e-07 3629.86172298
2.72270130808e-07 3589.61482017
2.75422870334e-07 3618.74509541
2.78612116863e-07 3540.9940437
2.81838293127e-07 3590.23508261
2.8510182675e-07 3497.06677515
2.88403150313e-07 3577.6568411
2.917427014e-07 3497.96385671
2.95120922667e-07 3492.8383815
2.98538261892e-07 3464.7141989
3.0199517204e-07 3470.15161641
3.05492111322e-07 3395.60087717
3.09029543251e-07 3404.74503731
3.12607936712e-07 3406.39419879
3.16227766017e-07 3352.53851649
3.19889510969e-07 3341.2212697
3.2359365693e-07 3309.86359659
3.27340694879e-07 3305.43762708
3.31131121483e-07 3318.02329211
3.34965439158e-07 3294.87748869
3.38844156139e-07 3252.83696994
3.42767786547e-07 3265.49813471
3.46736850453e-07 3253.72103917
3.50751873953e-07 3188.94039202
3.54813389234e-07 3172.24772691
3.58921934645e-07 3205.74116352
3.6307805477e-07 3163.01116382
3.67282300498e-07 3118.54621792
3.71535229097e-07 3130.90623749
3.75837404289e-07 3056.67253701
3.80189396321e-07 3103.29719822
3.84591782045e-07 3089.50061901
3.89045144994e-07 3028.09439105
3.93550075456e-07 3026.12444762
3.98107170554e-07 3016.72832672
4.02717034326e-07 3008.64735878
4.07380277804e-07 2962.84138628
4.12097519097e-07 2928.28504593
4.1686938347e-07 2913.01672399
4.21696503429e-07 2902.63929255
4.26579518802e-07 2880.7577509
4.31519076828e-07 2920.69507887
4.3651583224e-07 2870.52722027
4.41570447353e-07 2797.97067346
4.46683592151e-07 2857.86095796
4.51855944375e-07 2801.86849397
4.57088189615e-07 2798.78087232
4.62381021399e-07 2785.05034172
4.67735141287e-07 2779.0411883
4.73151258962e-07 2764.10132267
4.78630092323e-07 2724.73200247
4.84172367584e-07 2765.67040424
4.89778819369e-07 2721.82913179
4.95450190805e-07 2715.2878014
5.01187233627e-07 2668.67760193
5.06990708275e-07 2648.22236855
5.12861383992e-07 2637.78826601
5.18800038929e-07 2613.54791714
5.2480746025e-07 2617.99075104
5.30884444231e-07 2581.68940689
5.3703179637e-07 2609.35341464
5.43250331493e-07 2577.60548059
5.49540873858e-07 2560.45275377
5.55904257271e-07 2527.90884169
5.62341325191e-07 2509.60295824
5.68852930844e-07 2488.31620472
5.75439937337e-07 2483.72130889
5.82103217771e-07 2487.9361399
5.88843655356e-07 2458.45327194
5.95662143529e-07 2475.2870649
6.02559586075e-07 2423.40561263
6.0953689724e-07 2436.6551219
6.16595001862e-07 2406.66379441
6.23734835483e-07 2420.8428022
6.3095734448e-07 2414.18002704
6.38263486191e-07 2351.4542899
6.45654229035e-07 2393.86068453
6.53130552648e-07 2383.30056366
6.60693448008e-07 2333.02138514
6.68343917569e-07 2316.37826689
6.76082975392e-07 2328.60101845
6.83911647282e-07 2319.71908361
6.91830970919e-07 2262.86141384
6.99841996002e-07 2261.37874306
7.07945784384e-07 2259.77305051
7.16143410213e-07 2244.40554889
7.24435960075e-07 2246.66872556
7.32824533139e-07 2222.21956367
7.41310241301e-07 2218.48338544
7.49894209333e-07 2212.28390328
7.58577575029e-07 2173.39867895
7.67361489362e-07 2159.68676306
7.76247116629e-07 2148.60228549
7.8523563461e-07 2121.46572405
7.94328234724e-07 2117.57630956
8.03526122186e-07 2114.59857729
8.12830516164e-07 2096.26151645
8.22242649947e-07 2095.59961288
8.31763771103e-07 2074.17433423
8.41395141645e-07 2036.00312447
8.51138038203e-07 2086.34326772
8.60993752185e-07 2031.89290167
8.70963589956e-07 2045.84079133
8.81048873008e-07 2004.19982969
8.91250938134e-07 1982.66814355
9.01571137606e-07 1994.79189342
9.12010839356e-07 1961.20223992
9.22571427155e-07 1959.43775302
9.33254300797e-07 1975.88153636
9.44060876286e-07 1943.04725026
9.54992586022e-07 1942.01525915
9.6605087899e-07 1926.62221851
9.77237220956e-07 1955.52307025
9.88553094657e-07 1909.3671849
1e-06 1905.40060386
1.01157945426e-06 1891.59579219
1.02329299228e-06 1902.01276027
1.03514216668e-06 1840.55567432
1.04712854805e-06 1826.74010234
1.05925372518e-06 1831.08670419
1.07151930524e-06 1839.96274897
1.08392691402e-06 1826.47693112
1.09647819614e-06 1793.08087726
1.10917481526e-06 1794.36519306
1.1220184543e-06 1785.72502061
1.13501081567e-06 1778.22267679
1.1481536215e-06 1773.45561541
1.16144861384e-06 1762.4237869
1.17489755494e-06 1784.95507548
1.18850222744e-06 1736.53387868
1.20226443462e-06 1720.72102355
1.21618600065e-06 1707.36944286
1.23026877081e-06 1694.12325546
1.24451461177e-06 1679.02321859
1.25892541179e-06 1691.69259996
1.27350308102e-06 1678.19335444
1.28824955169e-06 1667.56652031
1.30316677845e-06 1666.7627084
1.31825673856e-06 1668.23860225
1.33352143216e-06 1627.35783167
1.34896288259e-06 1647.55701023
1.36458313659e-06 1629.78257101
1.3803842646e-06 1620.99464836
1.39636836106e-06 1598.44317303
1.41253754462e-06 1605.59766699
1.42889395851e-06 1576.93512804
1.44543977075e-06 1549.38770346
1.46217717446e-06 1577.02495148
1.47910838817e-06 1571.24835363
1.49623565609e-06 1552.48620433
1.51356124844e-06 1557.9013986
1.53108746168e-06 1536.14871203
1.54881661891e-06 1516.93947002
1.56675107011e-06 1496.97174714
1.58489319246e-06 1525.40736578
1.60324539069e-06 1507.15437778
1.62181009736e-06 1498.04245965
1.6405897732e-06 1487.97686499
1.65958690744e-06 1455.60008731
1.67880401812e-06 1444.41826068
1.69824365246e-06 1459.03958696
1.71790838716e-06 1450.21475927
1.73780082875e-06 1462.82142645
1.75792361396e-06 1409.0317195
1.77827941004e-06 1435.39251832
1.79887091513e-06 1384.05224531
1.81970085861e-06 1391.62842561
1.84077200147e-06 1394.70824822
1.86208713666e-06 1388.57534054
1.88364908949e-06 1375.01660279
1.90546071796e-06 1358.74865736
1.92752491319e-06 1350.23479819
1.94984459976e-06 1367.21937252
1.97242273612e-06 1336.9507254
1.99526231497e-06 1331.95869002
2.01836636368e-06 1325.31212837
2.04173794467e-06 1325.14829979
2.06538015581e-06 1303.36223371
2.08929613085e-06 1313.89839752
2.11348903984e-06 1294.65724713
2.1379620895e-06 1264.91131294
2.16271852373e-06 1299.12077317
2.18776162395e-06 1270.05705169
2.21309470961e-06 1290.35081419
2.23872113857e-06 1271.35173128
2.26464430759e-06 1257.91387009
2.29086765277e-06 1244.80340191
2.31739464997e-06 1257.40808458
2.34422881532e-06 1222.55685092
2.37137370566e-06 1237.4045865
2.39883291902e-06 1206.45690648
2.42661009508e-06 1222.63585463
2.45470891569e-06 1200.72242946
2.4831331053e-06 1201.82328106
2.51188643151e-06 1189.69492423
2.54097270555e-06 1184.30665992
2.57039578277e-06 1174.06554564
2.60015956317e-06 1191.16403869
2.6302679919e-06 1167.18069744
2.6607250598e-06 1155.07785626
2.69153480393e-06 1166.96288323
2.72270130808e-06 1136.02320541
2.75422870334e-06 1130.39584085
2.78612116863e-06 1128.75195547
2.81838293127e-06 1133.15421787
2.8510182675e-06 1112.01520958
2.88403150313e-06 1092.09257797
2.917427014e-06 1115.77100174
2.95120922667e-06 1104.22533715
2.98538261892e-06 1093.41657828
3.0199517204e-06 1085.47842365
3.05492111322e-06 1103.28826984
3.09029543251e-06 1083.01340213
3.12607936712e-06 1058.71866964
3.16227766017e-06 1067.74285562
3.19889510969e-06 1071.59362754
3.2359365693e-06 1040.68750772
3.27340694879e-06 1040.6586222
3.31131121483e-06 1049.51017998
3.34965439158e-06 1034.73116102
3.38844156139e-06 1031.2161138
3.42767786547e-06 1020.54276518
3.46736850453e-06 1018.36976445
3.50751873953e-06 1008.18321287
3.54813389234e-06 1005.4949116
3.58921934645e-06 992.352644143
3.6307805477e-06 1002.13838434
3.67282300498e-06 987.319450145
3.71535229097e-06 969.538281227
3.75837404289e-06 967.638650055
3.80189396321e-06 973.1124575
3.84591782045e-06 971.796424335
3.89045144994e-06 953.480493024
3.93550075456e-06 958.006935042
3.98107170554e-06 946.896302983
4.02717034326e-06 940.370413718
4.07380277804e-06 947.709908365
4.12097519097e-06 933.66769262
4.1686938347e-06 923.968749906
4.21696503429e-06 938.221582242
4.26579518802e-06 913.503965986
4.31519076828e-06 912.67606903
4.3651583224e-06 909.780176714
4.41570447353e-06 902.658524155
4.46683592151e-06 893.123837718
4.51855944375e-06 883.825793516
4.57088189615e-06 890.541759937
4.62381021399e-06 880.118116646
4.67735141287e-06 874.848510774
4.73151258962e-06 868.272352561
4.78630092323e-06 866.773329077
4.84172367584e-06 868.679137416
4.89778819369e-06 847.763715852
4.95450190805e-06 841.82043924
5.01187233627e-06 851.211532988
5.06990708275e-06 845.309454196
5.12861383991e-06 835.054754822
5.18800038929e-06 823.176185475
5.2480746025e-06 841.327760021
5.30884444231e-06 814.272972867
5.3703179637e-06 822.691884629
5.43250331493e-06 802.154838666
5.49540873858e-06 800.047220731
5.55904257271e-06 801.134142766
5.6234132519e-06 799.806264566
5.68852930844e-06 799.641822919
5.75439937337e-06 803.210211587
5.82103217771e-06 790.945277364
5.88843655356e-06 775.048563328
5.95662143529e-06 782.471699549
6.02559586074e-06 782.530276053
6.0953689724e-06 774.701272978
6.16595001862e-06 755.003631548
6.23734835483e-06 764.223051051
6.3095734448e-06 755.566378033
6.38263486191e-06 756.264675185
6.45654229035e-06 747.011658914
6.53130552648e-06 745.985701414
6.60693448008e-06 746.803835565
6.68343917569e-06 729.311462135
6.76082975392e-06 721.169075589
6.83911647282e-06 732.352057122
6.91830970919e-06 716.009435061
6.99841996002e-06 705.738931939
7.07945784384e-06 704.652684997
7.16143410213e-06 710.48207942
7.24435960075e-06 690.520996007
7.32824533139e-06 700.885074284
7.41310241301e-06 696.988195659
7.49894209333e-06 696.498667685
7.58577575029e-06 674.899735923
7.67361489362e-06 684.925209707
7.76247116629e-06 681.081769196
7.8523563461e-06 674.60565889
7.94328234724e-06 659.583408171
8.03526122186e-06 670.83287277
8.12830516164e-06 673.362096801
8.22242649947e-06 666.165901815
8.31763771103e-06 651.101556186
8.41395141645e-06 663.81133771
8.51138038203e-06 634.883707193
8.60993752185e-06 645.166850527
8.70963589956e-06 642.400544221
8.81048873008e-06 636.592156642
8.91250938134e-06 637.388574272
9.01571137606e-06 631.056593549
9.12010839356e-06 632.549334393
9.22571427155e-06 626.80442884
9.33254300797e-06 608.216210633
9.44060876286e-06 615.682012676
