#FileType: Geant4 XSECTSPY DATA
#PhysicsList: QGSP_BIC_HP_EMZ
#ParticleName: neutron
#ParticleCode: 2112
#ParticleMass[MeV/c^2]: 939.565
#ParticleCharge: 0.000000
#Material: epoxyGd2O3_35_65
#MaterialDensity [g/cm3]: 2.59857
#MaterialTemperature [K]: 293.15
#MaterialPressure [bar]: 1.01325
#MaterialAverageAtomicWeight [amu]: 16.8261
#NAtomsPerVolume [1/cm3]: 9.3004e+22
#ConvertXSectBarnToMeanFreePathMilliMeter: 107.522
#EnergyUnit: eV
#XSectUnit: barn
#Process 0: hadElastic
2.18776162395e-09 37090.627058
2.21309470961e-09 37037.1732414
2.23872113857e-09 37046.9718267
2.26464430759e-09 36716.7945896
2.29086765277e-09 36271.7080717
2.31739464997e-09 36442.8936906
2.34422881532e-09 36423.22984
2.37137370566e-09 35747.4723909
2.39883291902e-09 35180.8637857
2.42661009508e-09 35447.7062608
2.45470891569e-09 35101.1240179
2.4831331053e-09 35387.0064142
2.51188643151e-09 34706.9103013
2.54097270555e-09 34519.0645953
2.57039578277e-09 33879.7686133
2.60015956317e-09 34172.4338797
2.6302679919e-09 34323.9243557
2.6607250598e-09 33758.4329394
2.69153480393e-09 33425.2390609
2.72270130808e-09 33453.9175549
2.75422870334e-09 32929.6151886
2.78612116863e-09 33208.4655104
2.81838293126e-09 32859.5410796
2.8510182675e-09 32636.5395178
2.88403150313e-09 32522.8904998
2.917427014e-09 31671.2640135
2.95120922667e-09 31663.0122721
2.98538261892e-09 31555.1616115
3.0199517204e-09 31753.7573721
3.05492111322e-09 31134.5729661
3.09029543251e-09 31788.0758624
3.12607936712e-09 30724.0744347
3.16227766017e-09 30886.9430892
3.19889510969e-09 30766.6290401
3.2359365693e-09 31097.1633622
3.27340694879e-09 30367.6060812
3.31131121483e-09 30208.2783266
3.34965439158e-09 30596.2218836
3.38844156139e-09 30122.8777591
3.42767786547e-09 29574.5395712
3.46736850453e-09 29620.0137845
3.50751873953e-09 29772.6957356
3.54813389234e-09 29226.3702389
3.58921934645e-09 29003.0826089
3.6307805477e-09 28748.8302019
3.67282300498e-09 29142.0031423
3.71535229097e-09 28609.1303806
3.75837404289e-09 28220.0513211
3.80189396321e-09 28265.2694756
3.84591782045e-09 28098.021124
3.89045144994e-09 28025.6473933
3.93550075456e-09 27745.4890389
3.98107170554e-09 27653.071006
4.02717034326e-09 27387.9459666
4.07380277804e-09 27496.2272746
4.12097519097e-09 26981.3339781
4.1686938347e-09 26770.21465
4.21696503429e-09 26831.7395693
4.26579518802e-09 26901.4299379
4.31519076828e-09 26370.0657872
4.3651583224e-09 26086.9656052
4.41570447353e-09 26558.6996312
4.46683592151e-09 26056.7433299
4.51855944375e-09 25950.9847137
4.57088189615e-09 26126.9135428
4.62381021399e-09 25679.3986624
4.67735141287e-09 25414.3114848
4.73151258962e-09 25560.0508427
4.78630092323e-09 24938.19128
4.84172367584e-09 24912.7603712
4.89778819369e-09 24724.5506324
4.95450190805e-09 24705.3006225
5.01187233627e-09 24559.8301041
5.06990708275e-09 24472.2674542
5.12861383991e-09 24134.9798575
5.18800038929e-09 23739.6957486
5.2480746025e-09 23779.2179566
5.30884444231e-09 24189.8391233
5.3703179637e-09 23671.7526538
5.43250331493e-09 23322.7248682
5.49540873858e-09 23386.1067804
5.55904257271e-09 23560.8701607
5.62341325191e-09 23214.424607
5.68852930844e-09 22789.332493
5.75439937337e-09 23007.7391046
5.82103217771e-09 23111.1990557
5.88843655356e-09 22620.6014931
5.95662143529e-09 22584.2596648
6.02559586075e-09 22182.3855294
6.0953689724e-09 22211.6952163
6.16595001862e-09 22107.7041941
6.23734835483e-09 21979.6925179
6.3095734448e-09 21740.661052
6.38263486191e-09 21887.2629301
6.45654229035e-09 21600.8320419
6.53130552648e-09 21583.3299941
6.60693448008e-09 21548.0701636
6.68343917569e-09 21604.6736341
6.76082975392e-09 21385.8872969
6.83911647282e-09 20864.1882512
6.91830970919e-09 20995.3122817
6.99841996002e-09 20600.6511972
7.07945784384e-09 20532.5991906
7.16143410213e-09 20652.898277
7.24435960075e-09 20295.5998321
7.32824533139e-09 20122.6236344
7.41310241301e-09 20270.0766306
7.49894209333e-09 20211.7207991
7.58577575029e-09 19876.9332383
7.67361489362e-09 19552.6981252
7.76247116629e-09 20088.8090367
7.8523563461e-09 19389.7476718
7.94328234725e-09 19467.4488729
8.03526122186e-09 19421.7569988
8.12830516164e-09 19043.6664001
8.22242649947e-09 19125.6842954
8.31763771103e-09 18830.1295338
8.41395141645e-09 18919.3073615
8.51138038203e-09 18666.2425757
8.60993752185e-09 18766.7088114
8.70963589956e-09 18708.718607
8.81048873008e-09 18415.7785595
8.91250938134e-09 18491.3188535
9.01571137606e-09 18492.9877316
9.12010839356e-09 18330.7153057
9.22571427155e-09 18233.8493741
9.33254300797e-09 18035.4741406
9.44060876286e-09 18021.8138063
9.54992586022e-09 17722.239827
9.6605087899e-09 17649.4915365
9.77237220956e-09 17681.7687464
9.88553094657e-09 17687.1941224
1e-08 17378.0522527
1.01157945426e-08 17621.7076543
1.02329299228e-08 17417.2344528
1.03514216668e-08 17248.2972618
1.04712854805e-08 16932.5087099
1.05925372518e-08 16913.0292911
1.07151930524e-08 16921.444703
1.08392691402e-08 16655.9382759
1.09647819614e-08 16629.9113584
1.10917481526e-08 16412.6610118
1.1220184543e-08 16633.9396883
1.13501081567e-08 16359.7756183
1.1481536215e-08 16216.7166219
1.16144861384e-08 16123.7174042
1.17489755494e-08 16169.1960824
1.18850222744e-08 16058.8967635
1.20226443462e-08 16063.2307051
1.21618600065e-08 15811.0727128
1.23026877081e-08 15867.047936
1.24451461177e-08 15634.6347942
1.25892541179e-08 15673.9031758
1.27350308102e-08 15303.4664814
1.28824955169e-08 15283.5836374
1.30316677845e-08 15111.0252845
1.31825673856e-08 15095.1301472
1.33352143216e-08 15094.3862177
1.34896288259e-08 15011.8707508
1.36458313659e-08 15216.2843003
1.3803842646e-08 14712.5313381
1.39636836106e-08 14713.4614687
1.41253754462e-08 14704.4386302
1.42889395851e-08 14563.7961036
1.44543977075e-08 14524.3627954
1.46217717446e-08 14340.3332499
1.47910838817e-08 14447.5741028
1.49623565609e-08 14309.1056082
1.51356124844e-08 14144.3443028
1.53108746168e-08 13962.3824294
1.54881661891e-08 14180.4700276
1.56675107011e-08 14036.0999969
1.58489319246e-08 13664.5974909
1.60324539069e-08 13751.1525341
1.62181009736e-08 13924.414691
1.6405897732e-08 13629.8447637
1.65958690744e-08 13491.5844216
1.67880401812e-08 13440.3806959
1.69824365246e-08 13418.5107488
1.71790838716e-08 13363.1287896
1.73780082875e-08 13323.2679689
1.75792361396e-08 13166.5714238
1.77827941004e-08 13029.5521697
1.79887091513e-08 12758.206989
1.81970085861e-08 12905.4474784
1.84077200147e-08 12686.465826
1.86208713666e-08 12686.0002814
1.88364908949e-08 12887.8030959
1.90546071796e-08 12774.2635547
1.92752491319e-08 12749.139731
1.94984459976e-08 12435.6501827
1.97242273612e-08 12260.3690886
1.99526231497e-08 12270.8015952
2.01836636368e-08 12227.7739139
2.04173794467e-08 12261.2088735
2.06538015581e-08 12252.7587494
2.08929613085e-08 11982.4190528
2.11348903984e-08 11965.5594694
2.1379620895e-08 11798.9538987
2.16271852373e-08 11772.578721
2.18776162395e-08 11818.6747874
2.21309470961e-08 11738.258922
2.23872113857e-08 11537.5439209
2.26464430759e-08 11386.2675329
2.29086765277e-08 11583.9418937
2.31739464997e-08 11549.8259195
2.34422881532e-08 11253.9979708
2.37137370566e-08 11388.7705599
2.39883291902e-08 11245.8653721
2.42661009508e-08 11087.4401852
2.45470891569e-08 11059.0404958
2.4831331053e-08 10844.3554683
2.51188643151e-08 10833.3769116
2.54097270555e-08 10866.8029456
2.57039578277e-08 10810.9342557
2.60015956317e-08 10843.9632233
2.6302679919e-08 10657.5298438
2.6607250598e-08 10660.2566424
2.69153480393e-08 10740.3096539
2.72270130808e-08 10505.0880824
2.75422870334e-08 10589.2812977
2.78612116863e-08 10458.7734023
2.81838293127e-08 10470.6601843
2.8510182675e-08 10404.1769882
2.88403150313e-08 10306.8367219
2.917427014e-08 10273.2952302
2.95120922667e-08 9979.79263266
2.98538261892e-08 10163.501944
3.0199517204e-08 9976.76450642
3.05492111322e-08 9999.60709436
3.09029543251e-08 9861.36818986
3.12607936712e-08 9937.74132477
3.16227766017e-08 9819.60646655
3.19889510969e-08 9671.33453455
3.2359365693e-08 9793.71211256
3.27340694879e-08 9710.98502139
3.31131121483e-08 9653.72648095
3.34965439158e-08 9373.21654018
3.38844156139e-08 9467.02052561
3.42767786547e-08 9451.26474484
3.46736850453e-08 9270.43731065
3.50751873953e-08 9261.42815485
3.54813389234e-08 9387.36323065
3.58921934645e-08 9239.09559109
3.6307805477e-08 9100.80111921
3.67282300498e-08 9136.59390266
3.71535229097e-08 8951.18088756
3.75837404289e-08 8998.52202446
3.80189396321e-08 8956.28927695
3.84591782045e-08 8911.54536583
3.89045144994e-08 8916.90589335
3.93550075456e-08 8611.01240025
3.98107170554e-08 8664.00114808
4.02717034326e-08 8647.73756153
4.07380277804e-08 8629.0902739
4.12097519097e-08 8526.0581194
4.1686938347e-08 8575.90643196
4.21696503429e-08 8525.4272604
4.26579518802e-08 8582.94632786
4.31519076828e-08 8351.8868444
4.3651583224e-08 8494.54259698
4.41570447353e-08 8200.59854693
4.46683592151e-08 8392.62399504
4.51855944375e-08 8200.48484405
4.57088189615e-08 8075.04155967
4.62381021399e-08 8150.0244408
4.67735141287e-08 8072.52823518
4.73151258962e-08 8101.74866855
4.78630092323e-08 7973.27226433
4.84172367584e-08 7921.26741894
4.89778819369e-08 7966.95961677
4.95450190805e-08 7810.00308616
5.01187233627e-08 7842.87895345
5.06990708275e-08 7827.71721432
5.12861383992e-08 7677.35466778
5.18800038929e-08 7640.6784531
5.2480746025e-08 7661.84006906
5.30884444231e-08 7543.98949548
5.3703179637e-08 7444.99455661
5.43250331493e-08 7522.63818688
5.49540873858e-08 7408.64976483
5.55904257271e-08 7381.3499037
5.62341325191e-08 7344.28423444
5.68852930844e-08 7324.83851482
5.75439937337e-08 7193.39684859
5.82103217771e-08 7298.18193271
5.88843655356e-08 7138.20049176
5.95662143529e-08 7155.72210676
6.02559586075e-08 7140.18576916
6.0953689724e-08 7140.41147817
6.16595001862e-08 7013.90412765
6.23734835483e-08 7026.6821917
6.3095734448e-08 6969.92270859
6.38263486191e-08 6883.20704278
6.45654229035e-08 6877.95883466
6.53130552648e-08 6832.81582619
6.60693448008e-08 6820.97807311
6.68343917569e-08 6702.31005379
6.76082975392e-08 6667.64751956
6.83911647282e-08 6565.09874678
6.91830970919e-08 6555.4473379
6.99841996002e-08 6694.61177233
7.07945784384e-08 6519.87818533
7.16143410213e-08 6539.34094134
7.24435960075e-08 6444.76413669
7.32824533139e-08 6512.35333666
7.41310241301e-08 6470.40492704
7.49894209333e-08 6351.56117332
7.58577575029e-08 6263.42322658
7.67361489362e-08 6390.20797569
7.76247116629e-08 6287.54663677
7.8523563461e-08 6246.20535548
7.94328234725e-08 6167.23951125
8.03526122186e-08 6149.93683616
8.12830516164e-08 6153.84685544
8.22242649947e-08 6028.67596655
8.31763771103e-08 5968.58198893
8.41395141645e-08 5991.91307675
8.51138038203e-08 5971.8822088
8.60993752185e-08 6021.02988666
8.70963589956e-08 5958.62655435
8.81048873008e-08 5799.57516946
8.91250938134e-08 5705.25457826
9.01571137606e-08 5804.80051794
9.12010839356e-08 5774.2513281
9.22571427155e-08 5711.25459079
9.33254300797e-08 5674.87511544
9.44060876286e-08 5663.5998198
9.54992586022e-08 5577.04286781
9.6605087899e-08 5629.26615865
9.77237220956e-08 5609.22985424
9.88553094657e-08 5466.5068851
1e-07 5528.03441313
1.01157945426e-07 5409.33923141
1.02329299228e-07 5416.2252984
1.03514216668e-07 5426.5731565
1.04712854805e-07 5454.21185483
1.05925372518e-07 5394.02464586
1.07151930524e-07 5371.63213398
1.08392691402e-07 5288.27934314
1.09647819614e-07 5284.47636684
1.10917481526e-07 5233.42831549
1.1220184543e-07 5145.42206212
1.13501081567e-07 5216.69812618
1.1481536215e-07 5151.43571135
1.16144861384e-07 5147.76050896
1.17489755494e-07 5102.0289212
1.18850222744e-07 5057.75326737
1.20226443462e-07 5102.18154554
1.21618600065e-07 4976.63529185
1.23026877081e-07 4958.14291267
1.24451461177e-07 4945.33436018
1.25892541179e-07 5017.55991202
1.27350308102e-07 4986.11529957
1.28824955169e-07 4887.71512037
1.30316677845e-07 4799.13774609
1.31825673856e-07 4816.91001459
1.33352143216e-07 4745.53253817
1.34896288259e-07 4774.55129879
1.36458313659e-07 4723.89363585
1.3803842646e-07 4663.48176132
1.39636836106e-07 4693.16460684
1.41253754462e-07 4620.91225565
1.42889395851e-07 4593.19737641
1.44543977075e-07 4557.42076755
1.46217717446e-07 4570.94938929
1.47910838817e-07 4599.58422257
1.49623565609e-07 4512.07416045
1.51356124844e-07 4484.65423726
1.53108746168e-07 4395.70389296
1.54881661891e-07 4446.7793174
1.56675107011e-07 4437.43851925
1.58489319246e-07 4373.61733005
1.60324539069e-07 4365.18570407
1.62181009736e-07 4406.13343245
1.6405897732e-07 4288.59090256
1.65958690744e-07 4298.46362885
1.67880401812e-07 4272.3186837
1.69824365246e-07 4221.10112659
1.71790838716e-07 4146.73782057
1.73780082875e-07 4179.0191096
1.75792361396e-07 4161.35421756
1.77827941004e-07 4149.62301924
1.79887091513e-07 4144.96732554
1.81970085861e-07 4087.86161434
1.84077200147e-07 4085.55616933
1.86208713666e-07 4011.60970922
1.88364908949e-07 3982.38287267
1.90546071796e-07 3981.3070929
1.92752491319e-07 3994.44802978
1.94984459976e-07 3978.88648823
1.97242273612e-07 3949.15243893
1.99526231497e-07 3917.36570706
2.01836636368e-07 3899.81981961
2.04173794467e-07 3853.67560839
2.06538015581e-07 3871.59739098
2.08929613085e-07 3818.53476864
2.11348903984e-07 3770.78598576
2.1379620895e-07 3782.97455792
2.16271852373e-07 3697.50794042
2.18776162395e-07 3711.83282983
2.21309470961e-07 3732.50616416
2.23872113857e-07 3714.90909458
2.26464430759e-07 3699.51221643
2.29086765277e-07 3648.88590548
2.31739464997e-07 3565.35772069
2.34422881532e-07 3632.18409478
2.37137370566e-07 3529.40705745
2.39883291902e-07 3602.63066248
2.42661009508e-07 3527.6389367
2.45470891569e-07 3484.49704618
2.4831331053e-07 3444.59222945
2.51188643151e-07 3483.04517271
2.54097270555e-07 3433.10457357
2.57039578277e-07 3421.31800698
2.60015956317e-07 3403.56145105
2.6302679919e-07 3396.26625871
2.6607250598e-07 3339.51419951
2.69153480393e-07 3341.44270065
2.72270130808e-07 3306.24266005
2.75422870334e-07 3331.82688317
2.78612116863e-07 3264.01964838
2.81838293127e-07 3300.57361818
2.8510182675e-07 3222.09450486
2.88403150313e-07 3292.15139223
2.917427014e-07 3219.01931982
2.95120922667e-07 3212.39179437
2.98538261892e-07 3189.78763709
3.0199517204e-07 3193.65610207
3.05492111322e-07 3127.23169094
3.09029543251e-07 3133.5146125
3.12607936712e-07 3133.36084818
3.16227766017e-07 3088.97101112
3.19889510969e-07 3074.43681993
3.2359365693e-07 3049.24486516
3.27340694879e-07 3045.44539508
3.31131121483e-07 3055.03643891
3.34965439158e-07 3031.5406397
3.38844156139e-07 2994.45430377
3.42767786547e-07 3005.16784057
3.46736850453e-07 2994.44839098
3.50751873953e-07 2933.95983867
3.54813389234e-07 2922.78449065
3.58921934645e-07 2946.1288696
3.6307805477e-07 2911.40238687
3.67282300498e-07 2871.88425129
3.71535229097e-07 2880.59883768
3.75837404289e-07 2816.78010037
3.80189396321e-07 2853.58398953
3.84591782045e-07 2841.85378297
3.89045144994e-07 2788.43611648
3.93550075456e-07 2786.1109695
3.98107170554e-07 2773.87634223
4.02717034326e-07 2766.81675681
4.07380277804e-07 2726.50755285
4.12097519097e-07 2695.24380305
4.1686938347e-07 2682.36285249
4.21696503429e-07 2673.25334866
4.26579518802e-07 2650.90707984
4.31519076828e-07 2688.40730951
4.3651583224e-07 2644.51214095
4.41570447353e-07 2579.69825195
4.46683592151e-07 2631.22799599
4.51855944375e-07 2581.20124679
4.57088189615e-07 2576.51877099
4.62381021399e-07 2562.01706983
4.67735141287e-07 2556.7659586
4.73151258962e-07 2542.51886813
4.78630092323e-07 2508.99669876
4.84172367584e-07 2541.34650425
4.89778819369e-07 2503.83508616
4.95450190805e-07 2496.13113225
5.01187233627e-07 2458.13543851
5.06990708275e-07 2438.53066624
5.12861383992e-07 2427.3683592
5.18800038929e-07 2408.11465903
5.2480746025e-07 2408.11152978
5.30884444231e-07 2380.46742414
5.3703179637e-07 2401.31864394
5.43250331493e-07 2372.03077279
5.49540873858e-07 2357.74203116
5.55904257271e-07 2329.65110536
5.62341325191e-07 2308.54063098
5.68852930844e-07 2290.19657999
5.75439937337e-07 2286.56955819
5.82103217771e-07 2287.8525357
5.88843655356e-07 2263.62665629
5.95662143529e-07 2278.50884199
6.02559586075e-07 2231.19034233
6.0953689724e-07 2241.49556575
6.16595001862e-07 2214.5846856
6.23734835483e-07 2227.52598656
6.3095734448e-07 2218.73761638
6.38263486191e-07 2166.6734128
6.45654229035e-07 2200.78058377
6.53130552648e-07 2191.21053518
6.60693448008e-07 2145.88315689
6.68343917569e-07 2130.41382153
6.76082975392e-07 2139.58071733
6.83911647282e-07 2134.58409632
6.91830970919e-07 2082.35662359
6.99841996002e-07 2081.68500249
7.07945784384e-07 2079.44023657
7.16143410213e-07 2065.00609638
7.24435960075e-07 2068.81877016
7.32824533139e-07 2046.30091331
7.41310241301e-07 2040.19617613
7.49894209333e-07 2035.59277862
7.58577575029e-07 2000.18895405
7.67361489362e-07 1988.71229023
7.76247116629e-07 1978.61569616
7.8523563461e-07 1952.79341335
7.94328234724e-07 1950.21608003
8.03526122186e-07 1945.09715327
8.12830516164e-07 1930.89322308
8.22242649947e-07 1929.32741647
8.31763771103e-07 1908.71031879
8.41395141645e-07 1875.5339473
8.51138038203e-07 1919.22003894
8.60993752185e-07 1870.22609819
8.70963589956e-07 1884.04896749
8.81048873008e-07 1843.26240998
8.91250938134e-07 1824.14109163
9.01571137606e-07 1835.87088412
9.12010839356e-07 1805.82302706
9.22571427155e-07 1805.37826833
9.33254300797e-07 1817.58880436
9.44060876286e-07 1788.04875701
9.54992586022e-07 1788.22549272
9.6605087899e-07 1772.74911976
9.77237220956e-07 1800.31502179
9.88553094657e-07 1756.64043937
1e-06 1754.13214601
1.01157945426e-06 1739.85317555
1.02329299228e-06 1748.16661106
1.03514216668e-06 1695.76698482
1.04712854805e-06 1683.01160772
1.05925372518e-06 1686.37822765
1.07151930524e-06 1692.2637298
1.08392691402e-06 1681.12962694
1.09647819614e-06 1651.85371621
1.10917481526e-06 1650.40796973
1.1220184543e-06 1643.72485525
1.13501081567e-06 1637.50887989
1.1481536215e-06 1632.42379658
1.16144861384e-06 1621.8293123
1.17489755494e-06 1640.96232676
1.18850222744e-06 1599.71819219
1.20226443462e-06 1582.68806203
1.21618600065e-06 1572.27548848
1.23026877081e-06 1559.81590829
1.24451461177e-06 1547.06323022
1.25892541179e-06 1558.14770034
1.27350308102e-06 1546.22149638
1.28824955169e-06 1535.22165775
1.30316677845e-06 1534.14434217
1.31825673856e-06 1533.67528017
1.33352143216e-06 1498.00507745
1.34896288259e-06 1515.71682968
1.36458313659e-06 1500.18367592
1.3803842646e-06 1491.45787634
1.39636836106e-06 1471.32584142
1.41253754462e-06 1476.73213723
1.42889395851e-06 1452.7600235
1.44543977075e-06 1428.20541403
1.46217717446e-06 1450.56295213
1.47910838817e-06 1445.58142912
1.49623565609e-06 1428.75421813
1.51356124844e-06 1432.98103515
1.53108746168e-06 1412.20852483
1.54881661891e-06 1396.73773083
1.56675107011e-06 1378.96877736
1.58489319246e-06 1402.44806885
1.60324539069e-06 1386.78062328
1.62181009736e-06 1378.41863903
1.6405897732e-06 1370.08361346
1.65958690744e-06 1341.69471522
1.67880401812e-06 1330.47949384
1.69824365246e-06 1343.14270936
1.71790838716e-06 1334.44376813
1.73780082875e-06 1343.71985557
1.75792361396e-06 1298.78074062
1.77827941004e-06 1318.91591072
1.79887091513e-06 1276.36131922
1.81970085861e-06 1282.2200831
1.84077200147e-06 1285.4872794
1.86208713666e-06 1278.86031466
1.88364908949e-06 1265.86364809
1.90546071796e-06 1251.18811123
1.92752491319e-06 1243.96968616
1.94984459976e-06 1256.80479309
1.97242273612e-06 1231.09916084
1.99526231497e-06 1226.0097781
2.01836636368e-06 1220.6975074
2.04173794467e-06 1220.69560618
2.06538015581e-06 1201.27101067
2.08929613085e-06 1209.91907667
2.11348903984e-06 1191.68240904
2.1379620895e-06 1165.67863296
2.16271852373e-06 1195.45111745
2.18776162395e-06 1169.58106641
2.21309470961e-06 1187.80282081
2.23872113857e-06 1170.89258118
2.26464430759e-06 1157.64354541
2.29086765277e-06 1146.22430989
2.31739464997e-06 1156.35080832
2.34422881532e-06 1126.54039257
2.37137370566e-06 1138.56739123
2.39883291902e-06 1111.98323281
2.42661009508e-06 1125.69400932
2.45470891569e-06 1106.0594416
2.4831331053e-06 1106.59826106
2.51188643151e-06 1095.55994807
2.54097270555e-06 1089.86344222
2.57039578277e-06 1081.86503697
2.60015956317e-06 1094.13938133
2.6302679919e-06 1076.08754882
2.6607250598e-06 1063.32614583
2.69153480393e-06 1072.74330615
2.72270130808e-06 1047.14081947
2.75422870334e-06 1041.12566039
2.78612116863e-06 1039.33601317
2.81838293127e-06 1043.02865553
2.8510182675e-06 1024.45310754
2.88403150313e-06 1006.64604788
2.917427014e-06 1027.2941611
2.95120922667e-06 1016.24294595
2.98538261892e-06 1006.78453269
3.0199517204e-06 999.44740508
3.05492111322e-06 1015.07446165
3.09029543251e-06 996.898849276
3.12607936712e-06 975.528580348
3.16227766017e-06 982.805201244
3.19889510969e-06 985.950345752
3.2359365693e-06 959.332058581
3.27340694879e-06 958.21817514
3.31131121483e-06 964.471730814
3.34965439158e-06 952.108684996
3.38844156139e-06 949.800224209
3.42767786547e-06 940.585941304
3.46736850453e-06 937.366341943
3.50751873953e-06 927.338141459
3.54813389234e-06 925.507880092
3.58921934645e-06 914.678519242
3.6307805477e-06 922.020530007
3.67282300498e-06 909.397356539
3.71535229097e-06 893.767049131
3.75837404289e-06 891.13587076
3.80189396321e-06 896.181507549
3.84591782045e-06 895.028089816
3.89045144994e-06 877.622498324
3.93550075456e-06 882.02850546
3.98107170554e-06 872.041860155
4.02717034326e-06 866.65706281
4.07380277804e-06 871.525678989
4.12097519097e-06 860.52943775
4.1686938347e-06 850.586723853
4.21696503429e-06 863.356785688
4.26579518802e-06 841.067691865
4.31519076828e-06 840.555331248
4.3651583224e-06 837.300290886
4.41570447353e-06 830.843890256
4.46683592151e-06 822.67591015
4.51855944375e-06 814.477861168
4.57088189615e-06 820.401517007
4.62381021399e-06 811.284063229
4.67735141287e-06 805.80172379
4.73151258962e-06 799.244681468
4.78630092323e-06 797.421046004
4.84172367584e-06 799.348208897
4.89778819369e-06 781.515313612
4.95450190805e-06 775.86177005
5.01187233627e-06 783.586591872
5.06990708275e-06 779.244414039
5.12861383991e-06 769.197772918
5.18800038929e-06 758.457969964
5.2480746025e-06 774.7851874
5.30884444231e-06 749.969903015
5.3703179637e-06 757.025546852
5.43250331493e-06 739.2079575
5.49540873858e-06 737.789349617
5.55904257271e-06 737.883400984
5.6234132519e-06 736.972327476
5.68852930844e-06 736.226733064
5.75439937337e-06 738.629807927
5.82103217771e-06 728.364636348
5.88843655356e-06 714.165078886
5.95662143529e-06 720.04617888
6.02559586074e-06 719.991130646
6.0953689724e-06 713.2554422
6.16595001862e-06 695.455723201
6.23734835483e-06 703.798993405
6.3095734448e-06 696.24091676
6.38263486191e-06 696.241660772
6.45654229035e-06 687.600418672
6.53130552648e-06 687.02691295
6.60693448008e-06 687.042855313
6.68343917569e-06 671.23056698
6.76082975392e-06 664.436305574
6.83911647282e-06 674.476763715
6.91830970919e-06 660.046165099
6.99841996002e-06 650.826873758
7.07945784384e-06 649.224490106
7.16143410213e-06 654.923577474
7.24435960075e-06 636.829073615
7.32824533139e-06 645.95186734
7.41310241301e-06 641.487516937
7.49894209333e-06 640.694392751
7.58577575029e-06 622.040843893
7.67361489362e-06 631.132150143
7.76247116629e-06 627.425635266
7.8523563461e-06 621.219609374
7.94328234724e-06 608.271453289
8.03526122186e-06 617.502174823
8.12830516164e-06 619.653328301
8.22242649947e-06 613.334737007
8.31763771103e-06 600.438540623
8.41395141645e-06 610.894248641
8.51138038203e-06 585.531369597
8.60993752185e-06 594.511171008
8.70963589956e-06 591.531594686
8.81048873008e-06 586.971702221
8.91250938134e-06 586.686008113
9.01571137606e-06 581.476946363
9.12010839356e-06 582.57476174
9.22571427155e-06 577.334812475
9.33254300797e-06 561.549219442
9.44060876286e-06 567.303875395
9.54992586022e-06 561.365289973
