#FileType: Geant4 XSECTSPY DATA
#PhysicsList: QGSP_BIC_HP_EMZ
#ParticleName: neutron
#ParticleCode: 2112
#ParticleMass[MeV/c^2]: 939.565
#ParticleCharge: 0.000000
#Material: boral_67_33
#MaterialDensity [g/cm3]: 2.56857
#MaterialTemperature [K]: -1
#MaterialPressure [bar]: 1.01325
#MaterialAverageAtomicWeight [amu]: 13.7252
#NAtomsPerVolume [1/cm3]: 1.127e+23
#ConvertXSectBarnToMeanFreePathMilliMeter: 88.7311
#EnergyUnit: eV
#XSectUnit: barn
#Process 0: neutronInelastic
4.57088189615e-09 1212928.93441
4.62381021399e-09 1205849.35204
4.67735141287e-09 1198982.86755
4.73151258962e-09 1192101.01751
4.78630092323e-09 1185268.01803
4.84172367584e-09 1178109.84205
4.89778819369e-09 1171947.80254
4.95450190805e-09 1164814.59126
5.01187233627e-09 1158084.32463
5.06990708275e-09 1151869.16138
5.12861383991e-09 1144929.85073
5.18800038929e-09 1138547.62386
5.2480746025e-09 1131830.69487
5.30884444231e-09 1125174.9565
5.3703179637e-09 1118766.06568
5.43250331493e-09 1112530.87613
5.49540873858e-09 1106337.13166
5.55904257271e-09 1099698.07662
5.62341325191e-09 1093454.43699
5.68852930844e-09 1087373.96603
5.75439937337e-09 1081420.46025
5.82103217771e-09 1074541.58303
5.88843655356e-09 1068329.22566
5.95662143529e-09 1062644.89404
6.02559586075e-09 1056254.71538
6.0953689724e-09 1049941.70881
6.16595001862e-09 1044524.45441
6.23734835483e-09 1038070.11865
6.3095734448e-09 1032207.50754
6.38263486191e-09 1026479.59911
6.45654229035e-09 1020494.42998
6.53130552648e-09 1014685.69078
6.60693448008e-09 1008663.48832
6.68343917569e-09 1002469.9845
6.76082975392e-09 997007.468051
6.83911647282e-09 991682.470932
6.91830970919e-09 985871.994456
6.99841996002e-09 980105.280338
7.07945784384e-09 974250.404354
7.16143410213e-09 968874.414888
7.24435960075e-09 963372.42246
7.32824533139e-09 958190.373072
7.41310241301e-09 952300.531373
7.49894209333e-09 946501.743745
7.58577575029e-09 941393.983165
7.67361489362e-09 935947.383128
7.76247116629e-09 930538.020336
7.8523563461e-09 925282.851722
7.94328234725e-09 919838.813706
8.03526122186e-09 914692.406208
8.12830516164e-09 909666.706707
8.22242649947e-09 904221.051227
8.31763771103e-09 898932.620738
8.41395141645e-09 893718.962297
8.51138038203e-09 888731.622298
8.60993752185e-09 883692.524474
8.70963589956e-09 878362.183444
8.81048873008e-09 873659.309018
8.91250938134e-09 868474.096493
9.01571137606e-09 863524.26665
9.12010839356e-09 858539.366259
9.22571427155e-09 853662.736931
9.33254300797e-09 848794.397058
9.44060876286e-09 843922.108873
9.54992586022e-09 839190.257702
9.6605087899e-09 834279.047093
9.77237220956e-09 829654.350545
9.88553094657e-09 824867.886039
1e-08 820057.760779
1.01157945426e-08 815140.684273
1.02329299228e-08 810732.939627
1.03514216668e-08 805763.076428
1.04712854805e-08 801568.122061
1.05925372518e-08 796669.896408
1.07151930524e-08 792050.944407
1.08392691402e-08 787325.99961
1.09647819614e-08 783146.836438
1.10917481526e-08 778637.827062
1.1220184543e-08 774366.155117
1.13501081567e-08 769468.255998
1.1481536215e-08 765189.974185
1.16144861384e-08 760786.952251
1.17489755494e-08 756441.965961
1.18850222744e-08 752276.895413
1.20226443462e-08 747839.367253
1.21618600065e-08 743550.911672
1.23026877081e-08 739282.785419
1.24451461177e-08 734876.451169
1.25892541179e-08 730758.28276
1.27350308102e-08 726614.260439
1.28824955169e-08 722287.422463
1.30316677845e-08 718127.629558
1.31825673856e-08 713947.300687
1.33352143216e-08 710016.075851
1.34896288259e-08 706109.335406
1.36458313659e-08 701951.140659
1.3803842646e-08 698078.386025
1.39636836106e-08 693818.758241
1.41253754462e-08 689813.62361
1.42889395851e-08 685867.612081
1.44543977075e-08 681938.272519
1.46217717446e-08 677805.331468
1.47910838817e-08 674316.303418
1.49623565609e-08 670375.926699
1.51356124844e-08 666473.253071
1.53108746168e-08 662671.4429
1.54881661891e-08 659125.514763
1.56675107011e-08 655017.574082
1.58489319246e-08 651088.251805
1.60324539069e-08 647623.356333
1.62181009736e-08 643924.425523
1.6405897732e-08 640324.382361
1.65958690744e-08 636461.499512
1.67880401812e-08 632932.285429
1.69824365246e-08 629235.282896
1.71790838716e-08 625625.995618
1.73780082875e-08 622102.235678
1.75792361396e-08 618467.191182
1.77827941004e-08 614768.768132
1.79887091513e-08 611288.102962
1.81970085861e-08 608021.421075
1.84077200147e-08 604232.191618
1.86208713666e-08 600997.096127
1.88364908949e-08 597308.283356
1.90546071796e-08 593993.939266
1.92752491319e-08 590540.946123
1.94984459976e-08 587149.357736
1.97242273612e-08 583816.097869
1.99526231497e-08 580437.322487
2.01836636368e-08 577110.054641
2.04173794467e-08 573624.190383
2.06538015581e-08 570523.846728
2.08929613085e-08 567130.83032
2.11348903984e-08 563924.365133
2.1379620895e-08 560710.036396
2.16271852373e-08 557287.899605
2.18776162395e-08 554353.73671
2.21309470961e-08 551260.984633
2.23872113857e-08 547984.767298
2.26464430759e-08 544783.67412
2.29086765277e-08 541704.47085
2.31739464997e-08 538584.974679
2.34422881532e-08 535529.452414
2.37137370566e-08 532416.601703
2.39883291902e-08 529366.618344
2.42661009508e-08 526372.736171
2.45470891569e-08 523294.571998
2.4831331053e-08 520273.904462
2.51188643151e-08 517246.974348
2.54097270555e-08 514433.209566
2.57039578277e-08 511429.851487
2.60015956317e-08 508475.186467
2.6302679919e-08 505629.565078
2.6607250598e-08 502767.386114
2.69153480393e-08 499889.222022
2.72270130808e-08 497013.094933
2.75422870334e-08 493825.44276
2.78612116863e-08 491192.868027
2.81838293127e-08 488393.584731
2.8510182675e-08 485488.626094
2.88403150313e-08 482874.803147
2.917427014e-08 480150.487773
2.95120922667e-08 477289.116584
2.98538261892e-08 474629.026821
3.0199517204e-08 471787.746586
3.05492111322e-08 469187.936383
3.09029543251e-08 466438.815105
3.12607936712e-08 463767.938381
3.16227766017e-08 461033.594016
3.19889510969e-08 458475.910378
3.2359365693e-08 455686.371465
3.27340694879e-08 453263.952363
3.31131121483e-08 450416.913502
3.34965439158e-08 447977.68136
3.38844156139e-08 445512.124864
3.42767786547e-08 442873.679949
3.46736850453e-08 440292.867204
3.50751873953e-08 437886.235629
3.54813389234e-08 435295.194622
3.58921934645e-08 432705.879898
3.6307805477e-08 430211.435458
3.67282300498e-08 427852.21209
3.71535229097e-08 425468.1567
3.75837404289e-08 422907.947439
3.80189396321e-08 420515.505654
3.84591782045e-08 418190.423012
3.89045144994e-08 415744.768888
3.93550075456e-08 413272.763654
3.98107170554e-08 410940.353795
4.02717034326e-08 408632.782859
4.07380277804e-08 406207.675737
4.12097519097e-08 403892.136921
4.1686938347e-08 401539.359826
4.21696503429e-08 399325.539001
4.26579518802e-08 396956.204891
4.31519076828e-08 394685.45235
4.3651583224e-08 392472.078419
4.41570447353e-08 390184.664295
4.46683592151e-08 387836.344487
4.51855944375e-08 385794.749421
4.57088189615e-08 383483.759249
4.62381021399e-08 381298.399777
4.67735141287e-08 379143.548666
4.73151258962e-08 376853.942858
4.78630092323e-08 374773.277995
4.84172367584e-08 372658.661467
4.89778819369e-08 370452.125818
4.95450190805e-08 368454.94179
5.01187233627e-08 366247.204474
5.06990708275e-08 364159.735379
5.12861383992e-08 362103.303011
5.18800038929e-08 360043.118162
5.2480746025e-08 357842.37622
5.30884444231e-08 355893.775199
5.3703179637e-08 353838.185585
5.43250331493e-08 351715.971954
5.49540873858e-08 349873.002668
5.55904257271e-08 347759.601512
5.62341325191e-08 345752.600799
5.68852930844e-08 343918.266251
5.75439937337e-08 341799.928963
5.82103217771e-08 339894.928701
5.88843655356e-08 337848.388184
5.95662143529e-08 335980.045611
6.02559586075e-08 334020.015533
6.0953689724e-08 332103.61846
6.16595001862e-08 330196.549573
6.23734835483e-08 328375.53333
6.3095734448e-08 326428.854246
6.38263486191e-08 324563.502104
6.45654229035e-08 322675.883578
6.53130552648e-08 320889.965859
6.60693448008e-08 318930.236733
6.68343917569e-08 317104.114088
6.76082975392e-08 315423.811754
6.83911647282e-08 313502.995958
6.91830970919e-08 311710.540929
6.99841996002e-08 309997.749441
7.07945784384e-08 308175.647166
7.16143410213e-08 306363.852295
7.24435960075e-08 304726.640054
7.32824533139e-08 302927.680948
7.41310241301e-08 301175.577826
7.49894209333e-08 299405.601796
7.58577575029e-08 297761.725253
7.67361489362e-08 296024.914446
7.76247116629e-08 294221.279965
7.8523563461e-08 292606.323561
7.94328234725e-08 290934.785881
8.03526122186e-08 289221.627455
8.12830516164e-08 287570.630373
8.22242649947e-08 285970.617684
8.31763771103e-08 284285.987768
8.41395141645e-08 282633.032308
8.51138038203e-08 281080.686523
8.60993752185e-08 279447.938285
8.70963589956e-08 277860.349404
8.81048873008e-08 276207.07466
8.91250938134e-08 274663.441159
9.01571137606e-08 273130.002367
9.12010839356e-08 271615.415471
9.22571427155e-08 270027.913156
9.33254300797e-08 268457.108333
9.44060876286e-08 266769.368182
9.54992586022e-08 265363.26204
9.6605087899e-08 263697.595676
9.77237220956e-08 262213.248347
9.88553094657e-08 260836.000394
1e-07 259248.19134
1.01157945426e-07 257797.151726
1.02329299228e-07 256331.43293
1.03514216668e-07 254939.272895
1.04712854805e-07 253367.66254
1.05925372518e-07 251872.804786
1.07151930524e-07 250488.110367
1.08392691402e-07 249082.097528
1.09647819614e-07 247655.601623
1.10917481526e-07 246135.268873
1.1220184543e-07 244790.5006
1.13501081567e-07 243455.444185
1.1481536215e-07 242009.272149
1.16144861384e-07 240543.812459
1.17489755494e-07 239221.347525
1.18850222744e-07 237838.884806
1.20226443462e-07 236526.348517
1.21618600065e-07 235137.788662
1.23026877081e-07 233800.502028
1.24451461177e-07 232469.152289
1.25892541179e-07 231043.03981
1.27350308102e-07 229720.411673
1.28824955169e-07 228404.501434
1.30316677845e-07 227125.820799
1.31825673856e-07 225869.708905
1.33352143216e-07 224569.50612
1.34896288259e-07 223219.13071
1.36458313659e-07 221985.792475
1.3803842646e-07 220760.618491
1.39636836106e-07 219467.217355
1.41253754462e-07 218186.298482
1.42889395851e-07 216960.437445
1.44543977075e-07 215636.475661
1.46217717446e-07 214501.345202
1.47910838817e-07 213156.953042
1.49623565609e-07 211928.383958
1.51356124844e-07 210730.155957
1.53108746168e-07 209573.522869
1.54881661891e-07 208381.691451
1.56675107011e-07 207102.404769
1.58489319246e-07 205972.391232
1.60324539069e-07 204750.310491
1.62181009736e-07 203638.414899
1.6405897732e-07 202439.326194
1.65958690744e-07 201319.783578
1.67880401812e-07 200180.848492
1.69824365246e-07 198934.470662
1.71790838716e-07 197833.195587
1.73780082875e-07 196681.441472
1.75792361396e-07 195632.201256
1.77827941004e-07 194487.672464
1.79887091513e-07 193309.663349
1.81970085861e-07 192261.986533
1.84077200147e-07 191128.306026
1.86208713666e-07 190023.430724
1.88364908949e-07 188945.023052
1.90546071796e-07 187854.42317
1.92752491319e-07 186807.820936
1.94984459976e-07 185729.092411
1.97242273612e-07 184556.421293
1.99526231497e-07 183607.646503
2.01836636368e-07 182592.891023
2.04173794467e-07 181502.874479
2.06538015581e-07 180417.224052
2.08929613085e-07 179413.106581
2.11348903984e-07 178404.753922
2.1379620895e-07 177362.973886
2.16271852373e-07 176318.133633
2.18776162395e-07 175379.214464
2.21309470961e-07 174334.191244
2.23872113857e-07 173229.349621
2.26464430759e-07 172247.307222
2.29086765277e-07 171341.350597
2.31739464997e-07 170295.105433
2.34422881532e-07 169348.110487
2.37137370566e-07 168393.292286
2.39883291902e-07 167405.245002
2.42661009508e-07 166432.890869
2.45470891569e-07 165515.842588
2.4831331053e-07 164551.759871
2.51188643151e-07 163570.319596
2.54097270555e-07 162668.62298
2.57039578277e-07 161687.651735
2.60015956317e-07 160838.175861
2.6302679919e-07 159865.334511
2.6607250598e-07 158922.464682
2.69153480393e-07 158070.284425
2.72270130808e-07 157187.743363
2.75422870334e-07 156210.068445
2.78612116863e-07 155396.571465
2.81838293127e-07 154443.864627
2.8510182675e-07 153553.101749
2.88403150313e-07 152672.409123
2.917427014e-07 151772.648894
2.95120922667e-07 150925.496311
2.98538261892e-07 150047.116768
3.0199517204e-07 149223.16155
3.05492111322e-07 148324.854707
3.09029543251e-07 147453.518503
3.12607936712e-07 146650.717741
3.16227766017e-07 145841.94738
3.19889510969e-07 144955.88713
3.2359365693e-07 144124.535494
3.27340694879e-07 143284.340033
3.31131121483e-07 142538.799588
3.34965439158e-07 141700.41913
3.38844156139e-07 140916.471993
3.42767786547e-07 140030.207214
3.46736850453e-07 139231.967641
3.50751873953e-07 138457.31007
3.54813389234e-07 137674.225504
3.58921934645e-07 136838.259358
3.6307805477e-07 136095.567929
3.67282300498e-07 135290.53013
3.71535229097e-07 134471.283644
3.75837404289e-07 133726.746462
3.80189396321e-07 132967.803372
3.84591782045e-07 132225.82429
3.89045144994e-07 131500.815698
3.93550075456e-07 130696.443811
3.98107170554e-07 129958.245147
4.02717034326e-07 129171.609007
4.07380277804e-07 128478.763025
4.12097519097e-07 127714.605305
4.1686938347e-07 126992.712442
4.21696503429e-07 126224.05987
4.26579518802e-07 125538.793767
4.31519076828e-07 124846.612861
4.3651583224e-07 124126.729778
4.41570447353e-07 123418.000614
4.46683592151e-07 122704.865913
4.51855944375e-07 121975.228887
4.57088189615e-07 121265.334761
4.62381021399e-07 120640.991604
4.67735141287e-07 119882.809364
4.73151258962e-07 119174.537301
4.78630092323e-07 118508.480818
4.84172367584e-07 117860.156299
4.89778819369e-07 117197.098661
4.95450190805e-07 116472.719838
5.01187233627e-07 115841.755051
5.06990708275e-07 115171.01385
5.12861383992e-07 114472.902249
5.18800038929e-07 113852.693881
5.2480746025e-07 113194.219034
5.30884444231e-07 112520.851407
5.3703179637e-07 111859.894279
5.43250331493e-07 111219.967606
5.49540873858e-07 110636.545514
5.55904257271e-07 109963.028197
5.62341325191e-07 109309.742738
5.68852930844e-07 108748.808439
5.75439937337e-07 108132.821474
5.82103217771e-07 107459.429954
5.88843655356e-07 106851.75494
5.95662143529e-07 106232.729722
6.02559586075e-07 105655.948768
6.0953689724e-07 105049.142011
6.16595001862e-07 104410.3412
6.23734835483e-07 103805.186356
6.3095734448e-07 103241.324885
6.38263486191e-07 102661.906248
6.45654229035e-07 102046.83409
6.53130552648e-07 101485.023218
6.60693448008e-07 100890.156918
6.68343917569e-07 100310.469028
6.76082975392e-07 99731.604658
6.83911647282e-07 99146.6544238
6.91830970919e-07 98579.7490221
6.99841996002e-07 98023.7277106
7.07945784384e-07 97422.3662915
7.16143410213e-07 96900.7308935
7.24435960075e-07 96340.8872194
7.32824533139e-07 95788.4095794
7.41310241301e-07 95205.4244199
7.49894209333e-07 94692.4366822
7.58577575029e-07 94151.3439956
7.67361489362e-07 93619.897323
7.76247116629e-07 93086.0330661
7.8523563461e-07 92546.6468761
7.94328234724e-07 92012.7958188
8.03526122186e-07 91452.1153121
8.12830516164e-07 90943.3172139
8.22242649947e-07 90443.3651688
8.31763771103e-07 89913.0740528
8.41395141645e-07 89373.9646528
8.51138038203e-07 88902.5464961
8.60993752185e-07 88371.0019899
8.70963589956e-07 87878.8987889
8.81048873008e-07 87312.7252945
8.91250938134e-07 86860.5748371
9.01571137606e-07 86346.391907
9.12010839356e-07 85882.257057
9.22571427155e-07 85352.0684583
9.33254300797e-07 84848.5182992
9.44060876286e-07 84366.0579977
9.54992586022e-07 83920.3468289
9.6605087899e-07 83417.9048272
9.77237220956e-07 82969.9726264
9.88553094657e-07 82502.0508918
1e-06 82029.8256408
1.01157945426e-06 81538.543529
1.02329299228e-06 81051.6486
1.03514216668e-06 80617.0939358
1.04712854805e-06 80127.9147904
1.05925372518e-06 79681.7609027
1.07151930524e-06 79198.0134683
1.08392691402e-06 78771.8956787
1.09647819614e-06 78281.5124743
1.10917481526e-06 77846.5733387
1.1220184543e-06 77414.757688
1.13501081567e-06 76988.0058693
1.1481536215e-06 76498.0014674
1.16144861384e-06 76072.2640821
1.17489755494e-06 75643.6759212
1.18850222744e-06 75176.1641932
1.20226443462e-06 74790.9688835
1.21618600065e-06 74350.1745495
1.23026877081e-06 73933.7252819
1.24451461177e-06 73496.60409
1.25892541179e-06 73082.7651294
1.27350308102e-06 72664.4831799
1.28824955169e-06 72265.8920362
1.30316677845e-06 71841.478565
1.31825673856e-06 71409.7732059
1.33352143216e-06 71016.782994
1.34896288259e-06 70612.7121939
1.36458313659e-06 70210.2813801
1.3803842646e-06 69805.9783747
1.39636836106e-06 69391.9451557
1.41253754462e-06 69001.2021743
1.42889395851e-06 68589.306782
1.44543977075e-06 68209.3665605
1.46217717446e-06 67803.1732708
1.47910838817e-06 67417.2140901
1.49623565609e-06 67044.4716793
1.51356124844e-06 66657.0328472
1.53108746168e-06 66285.6040109
1.54881661891e-06 65908.4910537
1.56675107011e-06 65519.942384
1.58489319246e-06 65124.0177388
1.60324539069e-06 64771.5557149
1.62181009736e-06 64396.3129505
1.6405897732e-06 64023.8861486
1.65958690744e-06 63655.9455029
1.67880401812e-06 63275.4490487
1.69824365246e-06 62914.4353894
1.71790838716e-06 62556.0922332
1.73780082875e-06 62202.2700343
1.75792361396e-06 61827.6760938
1.77827941004e-06 61485.4177546
1.79887091513e-06 61129.0296123
1.81970085861e-06 60776.4439381
1.84077200147e-06 60437.1238075
1.86208713666e-06 60079.8151136
1.88364908949e-06 59749.6640517
1.90546071796e-06 59400.1911617
1.92752491319e-06 59075.3568874
1.94984459976e-06 58720.2291041
1.97242273612e-06 58380.2960764
1.99526231497e-06 58045.0275345
2.01836636368e-06 57718.7498878
2.04173794467e-06 57396.4246597
2.06538015581e-06 57034.2706831
2.08929613085e-06 56719.8325393
2.11348903984e-06 56406.162555
2.1379620895e-06 56075.4506428
2.16271852373e-06 55750.2072219
2.18776162395e-06 55428.354043
2.21309470961e-06 55115.7070874
2.23872113857e-06 54808.4738038
2.26464430759e-06 54499.367396
2.29086765277e-06 54158.3820738
2.31739464997e-06 53873.5332599
2.34422881532e-06 53554.8538383
2.37137370566e-06 53245.8166876
2.39883291902e-06 52950.0303743
2.42661009508e-06 52626.3007936
2.45470891569e-06 52343.0779566
2.4831331053e-06 52033.3507299
2.51188643151e-06 51718.5714676
2.54097270555e-06 51431.0960875
2.57039578277e-06 51139.7674511
2.60015956317e-06 50857.4461038
2.6302679919e-06 50550.7506261
2.6607250598e-06 50277.9997493
2.69153480393e-06 49975.216271
2.72270130808e-06 49671.9717574
2.75422870334e-06 49401.1159183
2.78612116863e-06 49130.9342036
2.81838293127e-06 48842.77656
2.8510182675e-06 48578.0016008
2.88403150313e-06 48287.8320765
2.917427014e-06 47997.3361682
2.95120922667e-06 47715.0765024
2.98538261892e-06 47459.9681022
3.0199517204e-06 47176.3372146
3.05492111322e-06 46913.8135609
3.09029543251e-06 46647.6268727
3.12607936712e-06 46378.0922243
3.16227766017e-06 46109.0606414
3.19889510969e-06 45849.5450008
3.2359365693e-06 45581.473907
3.27340694879e-06 45336.4885341
3.31131121483e-06 45060.9136694
3.34965439158e-06 44802.0639128
3.38844156139e-06 44548.0076568
3.42767786547e-06 44289.905413
3.46736850453e-06 44036.7360717
3.50751873953e-06 43779.6508235
3.54813389234e-06 43533.9328636
3.58921934645e-06 43290.5632468
3.6307805477e-06 43049.5137434
3.67282300498e-06 42776.0246379
3.71535229097e-06 42542.6180031
3.75837404289e-06 42304.3102473
3.80189396321e-06 42038.1861036
3.84591782045e-06 41810.2589396
3.89045144994e-06 41574.9547935
3.93550075456e-06 41325.8445406
3.98107170554e-06 41107.5412281
4.02717034326e-06 40870.6241868
4.07380277804e-06 40629.4943905
4.12097519097e-06 40396.0600257
4.1686938347e-06 40158.7557992
4.21696503429e-06 39926.2792279
4.26579518802e-06 39708.1136463
4.31519076828e-06 39483.2678986
4.3651583224e-06 39254.1803521
4.41570447353e-06 39016.9563505
4.46683592151e-06 38797.5391838
4.51855944375e-06 38573.5025276
4.57088189615e-06 38353.7487568
4.62381021399e-06 38147.1542054
4.67735141287e-06 37920.0282214
4.73151258962e-06 37697.6819438
4.78630092323e-06 37475.713514
4.84172367584e-06 37256.232117
4.89778819369e-06 37046.2318868
4.95450190805e-06 36837.9177083
5.01187233627e-06 36623.7319265
5.06990708275e-06 36426.4181084
5.12861383991e-06 36200.0345085
5.18800038929e-06 36008.5100341
5.2480746025e-06 35792.3016695
5.30884444231e-06 35582.4815865
5.3703179637e-06 35381.3674781
5.43250331493e-06 35183.8107778
5.49540873858e-06 34979.4888249
5.55904257271e-06 34790.9446619
5.6234132519e-06 34580.9063053
5.68852930844e-06 34375.5842943
5.75439937337e-06 34174.5467394
5.82103217771e-06 33988.3079854
5.88843655356e-06 33791.4109296
5.95662143529e-06 33605.1691138
6.02559586074e-06 33399.7231952
6.0953689724e-06 33214.7048196
6.16595001862e-06 33019.9396051
6.23734835483e-06 32828.7033594
6.3095734448e-06 32640.4877357
6.38263486191e-06 32451.4776991
6.45654229035e-06 32257.9557023
6.53130552648e-06 32086.8342142
6.60693448008e-06 31894.2929829
6.68343917569e-06 31720.1063525
6.76082975392e-06 31545.1217613
6.83911647282e-06 31347.8453442
6.91830970919e-06 31170.029903
6.99841996002e-06 30996.3437093
7.07945784384e-06 30815.3160513
7.16143410213e-06 30633.4621081
7.24435960075e-06 30465.690263
7.32824533139e-06 30288.6074723
7.41310241301e-06 30122.4922329
7.49894209333e-06 29950.6525128
7.58577575029e-06 29779.7821186
7.67361489362e-06 29602.9318317
7.76247116629e-06 29431.4153682
7.8523563461e-06 29263.8034284
7.94328234724e-06 29089.2602003
8.03526122186e-06 28932.8442484
8.12830516164e-06 28758.9884557
8.22242649947e-06 28594.6896653
8.31763771103e-06 28432.8487573
8.41395141645e-06 28258.1448631
8.51138038203e-06 28110.334746
8.60993752185e-06 27947.0963172
8.70963589956e-06 27784.3514992
8.81048873008e-06 27632.8676324
8.91250938134e-06 27473.3492667
9.01571137606e-06 27305.9447627
9.12010839356e-06 27150.7588912
9.22571427155e-06 26998.5438591
9.33254300797e-06 26844.5223726
9.44060876286e-06 26686.1628969
9.54992586022e-06 26536.0724083
9.6605087899e-06 26381.4697775
9.77237220956e-06 26229.2241793
9.88553094657e-06 26076.7500163
1e-05 25927.6606392
1.01157945426e-05 25782.1092476
1.02329299228e-05 25626.7854598
1.03514216668e-05 25487.0015118
1.04712854805e-05 25339.8092391
1.05925372518e-05 25193.2339323
1.07151930524e-05 25050.7292497
1.08392691402e-05 24907.6246784
1.09647819614e-05 24763.1137337
1.10917481526e-05 24617.0929509
1.1220184543e-05 24475.5930713
1.13501081567e-05 24332.1799621
1.1481536215e-05 24195.2814352
1.16144861384e-05 24057.5302069
1.17489755494e-05 23927.4698053
1.18850222744e-05 23782.6218857
